,link,title,img_links,price,description,lot-area,liv-area,lat-lon,Property-id,Type of House,lot surface area,bedrooms,garages,asking price,living area,year of const,bathrooms,shower-rooms
0,https://www.luxevastgoed.be/en/property/19100140829/array,"Array
Graaf Jansdijk 170 bus A, 8300 Knokke-Zoute—Ref. 1837525","['https://www.luxevastgoed.be/Cached/68822/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829001.jpg', 'https://www.luxevastgoed.be/Cached/68823/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829002.jpg', 'https://www.luxevastgoed.be/Cached/193193/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829003.jpg', 'https://www.luxevastgoed.be/Cached/206410/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829004.jpg', 'https://www.luxevastgoed.be/Cached/206411/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829005.jpg', 'https://www.luxevastgoed.be/Cached/275497/piece/600x900/villa-te-koop-in-knokke-zoute-met-referentie-19100140829006.jpg', 'https://www.luxevastgoed.be/Cached/9033/crop/180/Logo-Knokke-Real-Estate-square.png']",Asking priceâ¬ 975.000,Array,313 m²,154 m²," 51.338429600, 3.3051888000",1837525,Villa,313 m²,4,1,â¬ 975.000,154 m²,2019,2, - 
1,https://www.luxevastgoed.be/en/property/19801822759/array,"Array
Kalfstraat 16, 8300 Knokke-Zoute—Ref. 2196351","['https://www.luxevastgoed.be/Cached/259710/piece/600x900/001.jpg', 'https://www.luxevastgoed.be/Cached/259711/piece/600x900/002.jpg', 'https://www.luxevastgoed.be/Cached/259712/piece/600x900/003.jpg', 'https://www.luxevastgoed.be/Cached/259713/piece/600x900/004.jpg', 'https://www.luxevastgoed.be/Cached/259714/piece/600x900/005.jpg', 'https://www.luxevastgoed.be/Cached/259715/piece/600x900/006.jpg', 'https://www.luxevastgoed.be/Cached/259716/piece/600x900/007.jpg', 'https://www.luxevastgoed.be/Cached/259717/piece/600x900/008.jpg', 'https://www.luxevastgoed.be/Cached/259718/piece/600x900/009.jpg', 'https://www.luxevastgoed.be/Cached/259719/piece/600x900/010.jpg', 'https://www.luxevastgoed.be/Cached/259720/piece/600x900/011.jpg', 'https://www.luxevastgoed.be/Cached/9033/crop/180/Logo-Knokke-Real-Estate-square.png']",Asking priceâ¬ 1.440.000,Array,1.011 m²,245 m²," 51.335999100, 3.3116997000",2196351,Villa,1.011 m²,5,2,â¬ 1.440.000,245 m²,1999,3, - 
2,https://www.luxevastgoed.be/en/property/19400372359/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein,"Op de zeedijk van het Albertstrand, op slechts 50 m van het Rubensplein...
Zeedijk-Albertstrand 549, 8300 Knokke-Heist—Ref. 3466144","['https://www.luxevastgoed.be/Cached/140096/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-001.jpg', 'https://www.luxevastgoed.be/Cached/140097/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-002.jpg', 'https://www.luxevastgoed.be/Cached/140098/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-003.jpg', 'https://www.luxevastgoed.be/Cached/140099/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-004.jpg', 'https://www.luxevastgoed.be/Cached/140100/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-005.jpg', 'https://www.luxevastgoed.be/Cached/140101/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-006.jpg', 'https://www.luxevastgoed.be/Cached/140102/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-007.jpg', 'https://www.luxevastgoed.be/Cached/140103/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-008.jpg', 'https://www.luxevastgoed.be/Cached/140104/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-009.jpg', 'https://www.luxevastgoed.be/Cached/140105/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-010.jpg', 'https://www.luxevastgoed.be/Cached/140106/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-011.jpg', 'https://www.luxevastgoed.be/Cached/140107/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-012.jpg', 'https://www.luxevastgoed.be/Cached/140108/piece/600x900/op-de-zeedijk-van-het-albertstrand-op-slechts-50-m-van-het-rubensplein-013.jpg', 'https://www.luxevastgoed.be/Cached/222353/crop/180/dirk_willemyns_logo.jpg']",Asking priceâ¬ 1.350.000,"Fantastisch appartement met schitterend frontaal zeezicht gelegen in een voorname residentie op de zeedijk van het Albertstrand, op slechts 50 m van het Rubensplein. Samenstelling: inkomhall met vestiaire en wc. Aangename woon- en eetkamer met panoramisch uitzicht op het strand en de zee. Volledig ingerichte, open keuken voorzien van alle moderne huishoudtoestellen. 3 ruime slaapkamers. 1 volledige badkamer en 2 praktische douchekamers. Uiterst kwalitatieve renovatie. Gemeenschappelijke fietsenberging. Mogelijkheid tot aankoop van een dubbele garagebox in de residentie. Een TOP product op de zeedijk nabij het Rubensplein met subliem zicht op zee! Bezoek gaarne na afspraak via onze kantoren.",130 m²,118 m²," 51.350374000, 3.2826370000",3466144,Apartment,130 m²,3, - ,â¬ 1.350.000,118 m²,1992,3,1
3,https://www.luxevastgoed.be/en/property/19401950561/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute,"Villa ""Maya"": luxe en distinctie op een uitzonderlijke ligging in het Zoute...
Eugene Ysayelaan 1, 8300 Knokke-Heist—Ref. 4164291","['https://www.luxevastgoed.be/Cached/331566/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-001.jpg', 'https://www.luxevastgoed.be/Cached/331567/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-002.jpg', 'https://www.luxevastgoed.be/Cached/331568/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-003.jpg', 'https://www.luxevastgoed.be/Cached/331569/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-004.jpg', 'https://www.luxevastgoed.be/Cached/331570/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-005.jpg', 'https://www.luxevastgoed.be/Cached/331571/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-006.jpg', 'https://www.luxevastgoed.be/Cached/331572/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-007.jpg', 'https://www.luxevastgoed.be/Cached/331573/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-008.jpg', 'https://www.luxevastgoed.be/Cached/331574/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-009.jpg', 'https://www.luxevastgoed.be/Cached/331575/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-010.jpg', 'https://www.luxevastgoed.be/Cached/331576/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-011.jpg', 'https://www.luxevastgoed.be/Cached/331577/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-012.jpg', 'https://www.luxevastgoed.be/Cached/331578/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-013.jpg', 'https://www.luxevastgoed.be/Cached/331579/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-014.jpg', 'https://www.luxevastgoed.be/Cached/331580/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-015.jpg', 'https://www.luxevastgoed.be/Cached/331581/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-016.jpg', 'https://www.luxevastgoed.be/Cached/331582/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-017.jpg', 'https://www.luxevastgoed.be/Cached/331583/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-018.jpg', 'https://www.luxevastgoed.be/Cached/331584/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-019.jpg', 'https://www.luxevastgoed.be/Cached/331585/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-020.jpg', 'https://www.luxevastgoed.be/Cached/331586/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-021.jpg', 'https://www.luxevastgoed.be/Cached/331587/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-022.jpg', 'https://www.luxevastgoed.be/Cached/331588/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-023.jpg', 'https://www.luxevastgoed.be/Cached/331589/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-024.jpg', 'https://www.luxevastgoed.be/Cached/331590/piece/600x900/villa-maya-luxe-en-distinctie-op-een-uitzonderlijke-ligging-in-het-zoute-025.jpg', 'https://www.luxevastgoed.be/Cached/222353/crop/180/dirk_willemyns_logo.jpg']",Asking priceâ¬ 3.150.000,"Prachtig vernieuwde villa rustig gelegen in het hartje van het Zoute, op enkele passen van het commerciële winkelcentrum. Samenstelling: inkomhall met vestiaire en toilet. Ruime woon - en eetkamer. Keuken voorzien van alle huishoudtoestellen. Berging voorzien voor was- en droogmachine. Lift die uitkomt in het slaapkamergedeelte. 1ste verdieping: Nachthall met toilet. Hoofdslaapkamer met aanpalende badkamer: ligbad, douche, dubbele lavabo en toilet. 2 goed geproportioneerde slaapkamers. 1 douchekamer. Dressing. 2de verdieping: nachthall met toilet. 4de slaapkamer met badkamer: ligbad en dubbele lavabo. 5de slaapkamer met douchekamer. Mooie voortuin en voldoende outdoorparking. Villa ""Maya"", luxe en distinctie op een uitzonderlijke ligging in het Zoute.",290 m²,Not known," 51.354687500, 3.3021087000",4164291,Villa,290 m²,5, - ,â¬ 3.150.000, - ,1930,4,2
4,https://www.luxevastgoed.be/en/property/19901350252/array,"Array
Graaf Jansdijk 111A, 8300 Knokke-Heist—Ref. 2291353","['https://www.luxevastgoed.be/Cached/331353/piece/600x900/001.jpg', 'https://www.luxevastgoed.be/Cached/331354/piece/600x900/002.jpg', 'https://www.luxevastgoed.be/Cached/331355/piece/600x900/003.jpg', 'https://www.luxevastgoed.be/Cached/331356/piece/600x900/004.jpg', 'https://www.luxevastgoed.be/Cached/331357/piece/600x900/005.jpg', 'https://www.luxevastgoed.be/Cached/331358/piece/600x900/006.jpg', 'https://www.luxevastgoed.be/Cached/331359/piece/600x900/007.jpg', 'https://www.luxevastgoed.be/Cached/331360/piece/600x900/008.jpg', 'https://www.luxevastgoed.be/Cached/331361/piece/600x900/009.jpg', 'https://www.luxevastgoed.be/Cached/331362/piece/600x900/010.jpg', 'https://www.luxevastgoed.be/Cached/331363/piece/600x900/011.jpg', 'https://www.luxevastgoed.be/Cached/331364/piece/600x900/012.jpg', 'https://www.luxevastgoed.be/Cached/331365/piece/600x900/013.jpg', 'https://www.luxevastgoed.be/Cached/331366/piece/600x900/014.jpg', 'https://www.luxevastgoed.be/Cached/331367/piece/600x900/015.jpg', 'https://www.luxevastgoed.be/Cached/331368/piece/600x900/016.jpg', 'https://www.luxevastgoed.be/Cached/331369/piece/600x900/017.jpg', 'https://www.luxevastgoed.be/Cached/9033/crop/180/Logo-Knokke-Real-Estate-square.png']",Asking priceâ¬ 650.000,Array,Not known,Not known," 51.339057500, 3.3012890000",2291353,Apartment, - ,3,1,â¬ 650.000, - , - ,2, - 
5,https://www.luxevastgoed.be/en/property/19401850941/topligging-nabij-het-albertplein,"topligging nabij het Albertplein
8300 Knokke-Heist—Ref. 3769648","['https://www.luxevastgoed.be/Cached/330980/piece/600x900/topligging-nabij-het-albertplein001.jpg', 'https://www.luxevastgoed.be/Cached/330981/piece/600x900/topligging-nabij-het-albertplein002.jpg', 'https://www.luxevastgoed.be/Cached/330982/piece/600x900/topligging-nabij-het-albertplein003.jpg', 'https://www.luxevastgoed.be/Cached/330983/piece/600x900/topligging-nabij-het-albertplein004.jpg', 'https://www.luxevastgoed.be/Cached/330984/piece/600x900/topligging-nabij-het-albertplein005.jpg', 'https://www.luxevastgoed.be/Cached/330985/piece/600x900/topligging-nabij-het-albertplein006.jpg', 'https://www.luxevastgoed.be/Cached/330986/piece/600x900/topligging-nabij-het-albertplein007.jpg', 'https://www.luxevastgoed.be/Cached/330987/piece/600x900/topligging-nabij-het-albertplein008.jpg', 'https://www.luxevastgoed.be/Cached/330988/piece/600x900/topligging-nabij-het-albertplein009.jpg', 'https://www.luxevastgoed.be/Cached/330989/piece/600x900/topligging-nabij-het-albertplein010.jpg', 'https://www.luxevastgoed.be/Cached/330990/piece/600x900/topligging-nabij-het-albertplein011.jpg', 'https://www.luxevastgoed.be/Cached/330991/piece/600x900/topligging-nabij-het-albertplein012.jpg', 'https://www.luxevastgoed.be/Cached/330992/piece/600x900/topligging-nabij-het-albertplein013.jpg', 'https://www.luxevastgoed.be/Cached/330993/piece/600x900/topligging-nabij-het-albertplein014.jpg', 'https://www.luxevastgoed.be/Cached/330994/piece/600x900/topligging-nabij-het-albertplein015.jpg', 'https://www.luxevastgoed.be/Cached/330995/piece/600x900/topligging-nabij-het-albertplein016.jpg', 'https://www.luxevastgoed.be/Cached/330996/piece/600x900/topligging-nabij-het-albertplein017.jpg', 'https://www.luxevastgoed.be/Cached/330997/piece/600x900/topligging-nabij-het-albertplein018.jpg', 'https://www.luxevastgoed.be/Cached/330998/piece/600x900/topligging-nabij-het-albertplein019.jpg', 'https://www.luxevastgoed.be/Cached/330999/piece/600x900/topligging-nabij-het-albertplein020.jpg', 'https://www.luxevastgoed.be/Cached/331000/piece/600x900/topligging-nabij-het-albertplein021.jpg', 'https://www.luxevastgoed.be/Cached/331001/piece/600x900/topligging-nabij-het-albertplein022.jpg', 'https://www.luxevastgoed.be/Cached/331002/piece/600x900/topligging-nabij-het-albertplein023.jpg', 'https://www.luxevastgoed.be/Cached/331003/piece/600x900/topligging-nabij-het-albertplein024.jpg', 'https://www.luxevastgoed.be/Cached/331004/piece/600x900/topligging-nabij-het-albertplein025.jpg', 'https://www.luxevastgoed.be/Cached/331005/piece/600x900/topligging-nabij-het-albertplein026.jpg', 'https://www.luxevastgoed.be/Cached/331006/piece/600x900/topligging-nabij-het-albertplein027.jpg', 'https://www.luxevastgoed.be/Cached/134215/crop/180/Cambier_logo.jpg']",Asking priceâ¬ 2.990.000,House,440 m²,296 m²," 51.331706700, 3.3140885000",3769648,Villa,440 m²,6,1,â¬ 2.990.000,296 m²,1960,4,2
6,https://www.luxevastgoed.be/en/property/19101350142/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers,"Impressionant zeezicht met zon!! Instapklaar appartement met drie dubbele slaapkamers
Zeedijk 579 bus 4.1, 8300 Knokke-Heist—Ref. 4095828","['https://www.luxevastgoed.be/Cached/331007/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers001.jpg', 'https://www.luxevastgoed.be/Cached/331008/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers002.jpg', 'https://www.luxevastgoed.be/Cached/331009/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers003.jpg', 'https://www.luxevastgoed.be/Cached/331010/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers004.jpg', 'https://www.luxevastgoed.be/Cached/331011/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers005.jpg', 'https://www.luxevastgoed.be/Cached/331012/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers006.jpg', 'https://www.luxevastgoed.be/Cached/331013/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers007.jpg', 'https://www.luxevastgoed.be/Cached/331014/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers008.jpg', 'https://www.luxevastgoed.be/Cached/331015/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers009.jpg', 'https://www.luxevastgoed.be/Cached/331016/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers010.jpg', 'https://www.luxevastgoed.be/Cached/331017/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers011.jpg', 'https://www.luxevastgoed.be/Cached/331018/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers012.jpg', 'https://www.luxevastgoed.be/Cached/331019/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers013.jpg', 'https://www.luxevastgoed.be/Cached/331020/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers014.jpg', 'https://www.luxevastgoed.be/Cached/331021/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers015.jpg', 'https://www.luxevastgoed.be/Cached/331022/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers016.jpg', 'https://www.luxevastgoed.be/Cached/331023/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers017.jpg', 'https://www.luxevastgoed.be/Cached/331024/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers018.jpg', 'https://www.luxevastgoed.be/Cached/331025/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers019.jpg', 'https://www.luxevastgoed.be/Cached/331026/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers020.jpg', 'https://www.luxevastgoed.be/Cached/331027/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers021.jpg', 'https://www.luxevastgoed.be/Cached/331028/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers022.jpg', 'https://www.luxevastgoed.be/Cached/331029/piece/600x900/impressionant-zeezicht-met-zon-instapklaar-appartement-met-drie-dubbele-slaapkamers023.jpg', 'https://www.luxevastgoed.be/Cached/134215/crop/180/Cambier_logo.jpg']",Asking priceâ¬ 1.499.000,seaview,Not known,108 m²," 51.339926300, 3.2296555000",4095828,Apartment, - ,3, - ,â¬ 1.499.000,108 m²,1974,2,1
7,https://www.luxevastgoed.be/en/property/19601650914/villa-for-sale-at-knokke-heist-knokke-with-reference-19601650914,"Villa for sale at Knokke-Heist Knokke with reference 19601650914
8300 Knokke-Heist Knokke—Ref. 3787829","['https://www.luxevastgoed.be/Cached/330395/piece/600x900/001.jpg', 'https://www.luxevastgoed.be/Cached/330396/piece/600x900/002.jpg', 'https://www.luxevastgoed.be/Cached/330397/piece/600x900/003.jpg', 'https://www.luxevastgoed.be/Cached/330398/piece/600x900/004.jpg', 'https://www.luxevastgoed.be/Cached/330399/piece/600x900/005.jpg', 'https://www.luxevastgoed.be/Cached/330400/piece/600x900/006.jpg', 'https://www.luxevastgoed.be/Cached/330401/piece/600x900/007.jpg', 'https://www.luxevastgoed.be/Cached/330402/piece/600x900/008.jpg', 'https://www.luxevastgoed.be/Cached/330403/piece/600x900/009.jpg', 'https://www.luxevastgoed.be/Cached/330404/piece/600x900/010.jpg', 'https://www.luxevastgoed.be/Cached/330405/piece/600x900/011.jpg', 'https://www.luxevastgoed.be/Cached/330406/piece/600x900/012.jpg', 'https://www.luxevastgoed.be/Cached/330407/piece/600x900/013.jpg', 'https://www.luxevastgoed.be/Cached/330408/piece/600x900/014.jpg', 'https://www.luxevastgoed.be/Cached/330409/piece/600x900/015.jpg', 'https://www.luxevastgoed.be/Cached/330410/piece/600x900/016.jpg', 'https://www.luxevastgoed.be/Cached/330411/piece/600x900/017.jpg', 'https://www.luxevastgoed.be/Cached/330412/piece/600x900/018.jpg', 'https://www.luxevastgoed.be/Cached/330413/piece/600x900/019.jpg', 'https://www.luxevastgoed.be/Cached/330414/piece/600x900/020.jpg', 'https://www.luxevastgoed.be/Cached/330415/piece/600x900/021.jpg', 'https://www.luxevastgoed.be/Cached/9032/crop/180/Logo-immobrown-square.jpg']",Asking priceâ¬ 1.075.000,"Superb house with 3 bedrooms for sale in Knokke situated in the old town of Knokke, close by the 'Tijl & Neleplein'.Composed of a garage for three cars, a wine storage and a washing room. The entry is completed with beautiful wooden wardrobes and a separate toilet. On the first floor you'll find an amazing beautiful dining room with terrace and a sitting corner close by the large kitchen with its annex. The three bedrooms are all situated on the second floor where they all have bathrooms and dressing rooms.",116 m²,345 m²," 51.331706700, 3.3140885000",3787829,Villa,116 m²,3,1,â¬ 1.075.000,345 m², - ,3, - 
